freq,plv,mean_angle_rad,resultant_length,corr
3281.25,0.8332453966140747,1.0209741592407227,0.8332453966140747,-0.93843620905223
3328.125,0.8543509840965271,0.5742903351783752,0.8543509840965271,0.9999069663860881
3375.0,0.8096810579299927,0.19478890299797058,0.8096810579299927,-0.7820129349875918
3421.875,0.7170977592468262,-0.2464645355939865,0.7170977592468262,0.9996389539069968
3468.75,0.5724747180938721,-1.0281144380569458,0.5724747180938721,-0.7802741222709327
3515.625,0.6449525952339172,-1.817718267440796,0.6449525952339172,0.9998916120332108
3562.5,0.691796064376831,-2.1595239639282227,0.691796064376831,0.6566961945770139
3609.375,0.6009754538536072,-2.8122427463531494,0.6009754538536072,0.9997825368475369
3656.25,0.7125912308692932,2.784632682800293,0.7125912308692932,-0.9133425515159933
3703.125,0.7669246792793274,2.364614963531494,0.7669246792793274,0.9998036817413496
3750.0,0.7918335795402527,1.9518020153045654,0.7918335795402527,0.9764453197442627
3796.875,0.7651185393333435,1.5409622192382812,0.7651185393333435,0.9998046928015476
3843.75,0.7822433114051819,1.0526866912841797,0.7822433114051819,0.9435014110148895
3890.625,0.7353976368904114,0.5438003540039062,0.7353976368904114,0.9996346317663243
3937.5,0.7015749216079712,-0.23238497972488403,0.7015749216079712,0.9299545483650006
3984.375,0.7038976550102234,-0.8798581957817078,0.7038976550102234,0.9999219639630321
4031.25,0.7327368855476379,-1.4058114290237427,0.7327368855476379,0.32118589340611364
4078.125,0.7618515491485596,-1.8683902025222778,0.7618515491485596,0.9999586177151368
4125.0,0.7335898280143738,-2.4580459594726562,0.7335898280143738,0.7218107942788944
4171.875,0.7136280536651611,-3.1389694213867188,0.7136280536651611,0.999967376992702
4218.75,0.790456235408783,2.4829297065734863,0.790456235408783,0.7411820770200637
4265.625,0.8137441277503967,2.0557408332824707,0.8137441277503967,0.9999381549884852
4312.5,0.8044907450675964,1.5628107786178589,0.8044907450675964,0.008479164445107774
4359.375,0.801563024520874,1.1474874019622803,0.801563024520874,0.9999628547983982
4406.25,0.7086138725280762,0.6132914423942566,0.7086138725280762,0.9817210541083293
4453.125,0.6832303404808044,-0.17934320867061615,0.6832303404808044,0.9998452634013967
4500.0,0.6905389428138733,-0.7996417284011841,0.6905389428138733,0.991174297795785
4546.875,0.7276791930198669,-1.3284839391708374,0.7276791930198669,0.9999486853574229
4593.75,0.7388094067573547,-1.7475409507751465,0.7388094067573547,0.9957146823055314
4640.625,0.6757168769836426,-2.272979259490967,0.6757168769836426,0.9999039690691667
4687.5,0.6810599565505981,-2.865187644958496,0.6810599565505981,0.8820077770929419
4734.375,0.6644546389579773,2.9453089237213135,0.6644546389579773,0.9998263244548412
4781.25,0.6725730895996094,2.3353302478790283,0.6725730895996094,-0.6746150017041467
4828.125,0.7033828496932983,1.7682483196258545,0.7033828496932983,0.9999387541511754
4875.0,0.7141441106796265,1.4027605056762695,0.7141441106796265,-0.20981434255203008
4921.875,0.6836198568344116,0.994728684425354,0.6836198568344116,0.9995388225860042
4968.75,0.5851825475692749,0.7880939245223999,0.5851825475692749,-0.6923683003075749
5015.625,0.43488553166389465,0.33627966046333313,0.43488553166389465,0.9994040632732017
5062.5,0.5290044546127319,-0.7569507360458374,0.5290044546127319,0.8485917971929955
5109.375,0.6336045861244202,-1.3789314031600952,0.6336045861244202,0.9998146159789155
5156.25,0.6290005445480347,-1.887338399887085,0.6290005445480347,0.8305094149326605
5203.125,0.6387828588485718,-2.379023313522339,0.6387828588485718,0.9999631231870308
5250.0,0.6187792420387268,-2.831476926803589,0.6187792420387268,0.9674570234581903
5296.875,0.614238977432251,2.778139114379883,0.614238977432251,0.9998459555721914
5343.75,0.7089265584945679,2.238764762878418,0.7089265584945679,-0.6780305052911135
5390.625,0.6720075607299805,1.7869688272476196,0.6720075607299805,0.9997506963131976
5437.5,0.7037602066993713,1.2422453165054321,0.7037602066993713,0.9134242400827691
5484.375,0.6938540935516357,0.9065700769424438,0.6938540935516357,0.9999183343804018
5531.25,0.6350119709968567,0.3257230222225189,0.6350119709968567,-0.21129818423085547
5578.125,0.6737586259841919,-0.27894216775894165,0.6737586259841919,0.9996859153546286
5625.0,0.6107805371284485,-0.7766143083572388,0.6107805371284485,0.9931152113330289
5671.875,0.574030876159668,-1.4349470138549805,0.574030876159668,0.9997599636964464
5718.75,0.5921132564544678,-1.656822919845581,0.5921132564544678,0.9790104037819275
5765.625,0.5580508708953857,-1.659935474395752,0.5580508708953857,0.9999453037749654
5812.5,0.44440537691116333,-1.806584358215332,0.44440537691116333,-0.27387251296790305
5859.375,0.3546840250492096,-2.4689626693725586,0.3546840250492096,0.9996389364409937
5906.25,0.4057391583919525,-2.698115587234497,0.4057391583919525,0.7392082877387758
5953.125,0.330936074256897,-2.1147005558013916,0.330936074256897,0.999719173319442
6000.0,0.2573285400867462,-1.3727459907531738,0.2573285400867462,0.6636539357121214
6046.875,0.37742429971694946,-0.8611836433410645,0.37742429971694946,0.9999393831076232
6093.75,0.4827951490879059,-0.8826664686203003,0.4827951490879059,0.9019134951042579
6140.625,0.5151172876358032,-0.9208201169967651,0.5151172876358032,0.9998942789497558
6187.5,0.5964338183403015,-0.9086980819702148,0.5964338183403015,0.9486749707171437
6234.375,0.6551619172096252,-0.76838618516922,0.6551619172096252,0.9999315094437312
6281.25,0.6981298327445984,-0.7883878350257874,0.6981298327445984,0.9126498469275257
6328.125,0.714244544506073,-0.9034314155578613,0.714244544506073,0.9999345521088918
6375.0,0.691291332244873,-0.9362212419509888,0.691291332244873,-0.9358389209128016
6421.875,0.6812940239906311,-0.9873623847961426,0.6812940239906311,0.9999392525723418
6468.75,0.6831110119819641,-1.106918454170227,0.6831110119819641,-0.5468917534725843
6515.625,0.682587206363678,-1.1057579517364502,0.682587206363678,0.9997179939831973
6562.5,0.67638099193573,-1.0720456838607788,0.67638099193573,0.6121188995140607
6609.375,0.6732183694839478,-1.0476034879684448,0.6732183694839478,0.9999528584988456
